Audit Id,Form Id,Audit Score,Date Of Transaction,Partner,Agentid,Agentname,Selected Fd Group,FATAL,Audited By
PID0220_001-13922,PID0220_001,99,2025-01-08,Apex Operations,CNX010,CNX Agent 10,Payment Pending,Yes,QC8165
PID0220_001-13924,PID0220_001,85,2025-01-08,Vertex Solutions,HEX018,Hex Agent 18,Non actionable,Yes,QC7841
PID0220_001-13925,PID0220_001,99,2025-01-08,Apex Operations,CNX007,CNX Agent 07,Post Fulfilment,Yes,QC8165
PID0220_001-13927,PID0220_001,90,2025-01-08,Apex Operations,CNX009,CNX Agent 09,App Issues,Yes,QC8165
PID0220_001-13928,PID0220_001,76,2025-01-08,Nova Support,TRANS003,Trans Agent 03,Offers,Yes,QC5542
PID0220_001-13906,PID0220_001,71,2025-01-08,Apex Operations,CNX022,CNX Agent 22,Payment Failed,Yes,QC5542
PID0220_001-13938,PID0220_001,66,2025-01-08,Vertex Solutions,HEX021,Hex Agent 21,Post Fulfilment,Yes,QC5542
PID0220_001-13943,PID0220_001,100,2025-01-08,Vertex Solutions,HEX011,Hex Agent 11,Account related,Yes,QC9234
PID0220_001-13957,PID0220_001,96,2025-01-08,Nova Support,TRANS005,Trans Agent 05,Post Fulfilment,Yes,QC7841
PID0220_001-13958,PID0220_001,100,2025-01-07,Nova Support,TRANS020,Trans Agent 20,Offers,Yes,QC5542
PID0220_001-13964,PID0220_001,75,2025-01-08,Nova Support,TRANS015,Trans Agent 15,Account related,Yes,QC5542
PID0220_001-13970,PID0220_001,90,2025-01-08,Nova Support,TRANS013,Trans Agent 13,Autopay,Yes,QC7841
PID0220_001-13972,PID0220_001,100,2025-01-08,Apex Operations,CNX007,CNX Agent 07,Post Fulfilment,Yes,QC8165
PID0220_001-13976,PID0220_001,95,2025-01-08,Nova Support,TRANS021,Trans Agent 21,Post Fulfilment,Yes,QC7841
PID0220_001-13981,PID0220_001,0,2025-01-08,Nova Support,TRANS022,Trans Agent 22,Account related,Yes,QC5542
PID0220_001-13983,PID0220_001,85,2025-01-07,Nova Support,TRANS023,Trans Agent 23,Fulfilment Pending,Yes,QC7841
PID0220_001-13988,PID0220_001,100,2025-01-08,Nova Support,TRANS015,Trans Agent 15,Payment Failed,Yes,QC8165
PID0220_001-13994,PID0220_001,90,2025-01-08,Apex Operations,CNX027,CNX Agent 27,Non actionable,Yes,QC5542
PID0220_001-13999,PID0220_001,100,2025-01-08,Apex Operations,CNX008,CNX Agent 08,Non actionable,Yes,QC7841
PID0220_001-14001,PID0220_001,95,2025-01-08,Vertex Solutions,HEX020,Hex Agent 20,App Issues,Yes,QC1078
PID0220_001-14009,PID0220_001,100,2025-01-08,Apex Operations,CNX005,CNX Agent 05,Post Fulfilment,Yes,QC5542
PID0220_001-14014,PID0220_001,95,2025-01-08,Apex Operations,CNX013,CNX Agent 13,Risk Team,Yes,QC5542
PID0220_001-14015,PID0220_001,100,2025-01-08,Vertex Solutions,HEX017,Hex Agent 17,Non actionable,Yes,QC9234
PID0220_001-14018,PID0220_001,100,2025-01-08,Apex Operations,CNX023,CNX Agent 23,Account related,Yes,QC5542
PID0220_001-14019,PID0220_001,94,2025-01-08,Apex Operations,CNX027,CNX Agent 27,Post Fulfilment,Yes,QC5542
PID0220_001-14023,PID0220_001,99,2025-01-08,Vertex Solutions,HEX025,Hex Agent 25,Non actionable,Yes,QC1078
PID0220_001-14025,PID0220_001,100,2025-01-08,Apex Operations,CNX009,CNX Agent 09,Fulfilment Pending,Yes,QC5542
PID0220_001-14028,PID0220_001,85,2025-01-08,Nova Support,TRANS018,Trans Agent 18,Post Fulfilment,Yes,QC1078
PID0220_001-14030,PID0220_001,100,2025-01-08,Vertex Solutions,HEX023,Hex Agent 23,Post Fulfilment,Yes,QC5542
PID0220_001-14031,PID0220_001,85,2025-01-08,Nova Support,TRANS012,Trans Agent 12,Post Fulfilment,No,QC1078
PID0220_001-14037,PID0220_001,89,2025-01-09,Vertex Solutions,HEX006,Hex Agent 06,Autopay,No,QC8165
PID0220_001-14038,PID0220_001,100,2025-01-09,Vertex Solutions,HEX006,Hex Agent 06,Post Fulfilment,No,QC8165
PID0220_001-14041,PID0220_001,99,2025-01-09,Vertex Solutions,HEX006,Hex Agent 06,Post Fulfilment,No,QC8165
PID0220_001-14046,PID0220_001,95,2025-01-09,Apex Operations,CNX006,CNX Agent 06,General Enquiries,No,QC5542
PID0220_001-14048,PID0220_001,95,2025-01-09,Apex Operations,CNX030,CNX Agent 30,Account related,No,QC8165
PID0220_001-14049,PID0220_001,84,2025-01-09,Apex Operations,CNX006,CNX Agent 06,Autopay,No,QC5542
PID0220_001-14050,PID0220_001,94,2025-01-09,Apex Operations,CNX030,CNX Agent 30,Post Fulfilment,No,QC8165
PID0220_001-14051,PID0220_001,100,2025-01-09,Apex Operations,CNX007,CNX Agent 07,Account related,No,QC5542
PID0220_001-14052,PID0220_001,95,2025-01-09,Apex Operations,CNX030,CNX Agent 30,Non actionable,No,QC8165
PID0220_001-14053,PID0220_001,100,2025-01-09,Vertex Solutions,HEX008,Hex Agent 08,Post Fulfilment,No,QC7841
PID0220_001-14054,PID0220_001,100,2025-01-09,Apex Operations,CNX003,CNX Agent 03,Reversal Success,No,QC5542
PID0220_001-14056,PID0220_001,95,2025-01-09,Apex Operations,CNX015,CNX Agent 15,Payment Failed,No,QC8165
PID0220_001-14059,PID0220_001,85,2025-01-09,Apex Operations,CNX009,CNX Agent 09,Reversal Success,No,QC8165
PID0220_001-14060,PID0220_001,100,2025-01-09,Vertex Solutions,HEX008,Hex Agent 08,Post Fulfilment,No,QC7841
PID0220_001-14062,PID0220_001,85,2025-01-09,Apex Operations,CNX007,CNX Agent 07,Post Fulfilment,No,QC9234
PID0220_001-14063,PID0220_001,95,2025-01-09,Apex Operations,CNX015,CNX Agent 15,Post Fulfilment,No,QC8165
PID0220_001-14066,PID0220_001,95,2025-01-09,Vertex Solutions,HEX027,Hex Agent 27,Post Fulfilment,No,QC5542
PID0220_001-14067,PID0220_001,100,2025-01-09,Vertex Solutions,HEX026,Hex Agent 26,Account related,No,QC7841
PID0220_001-14068,PID0220_001,95,2025-01-09,Vertex Solutions,HEX026,Hex Agent 26,Post Fulfilment,No,QC7841
PID0220_001-14069,PID0220_001,100,2025-01-09,Vertex Solutions,HEX006,Hex Agent 06,Non actionable,No,QC5542
PID0220_001-14070,PID0220_001,95,2025-01-09,Apex Operations,CNX010,CNX Agent 10,Post Fulfilment,No,QC8165
PID0220_001-14071,PID0220_001,90,2025-01-09,Vertex Solutions,HEX026,Hex Agent 26,Post Fulfilment,No,QC7841
PID0220_001-14073,PID0220_001,100,2025-01-09,Apex Operations,CNX016,CNX Agent 16,Post Fulfilment,No,QC7841
PID0220_001-14074,PID0220_001,95,2025-01-09,Apex Operations,CNX001,CNX Agent 01,Post Fulfilment,No,QC8165
PID0220_001-14075,PID0220_001,100,2025-01-09,Apex Operations,CNX007,CNX Agent 07,Post Fulfilment,No,QC5542
PID0220_001-14076,PID0220_001,90,2025-01-09,Vertex Solutions,HEX006,Hex Agent 06,Fulfilment Pending,No,QC5542
PID0220_001-14077,PID0220_001,100,2025-01-09,Apex Operations,CNX001,CNX Agent 01,Payment Failed,No,QC8165
PID0220_001-14080,PID0220_001,100,2025-01-09,Apex Operations,CNX001,CNX Agent 01,Non actionable,No,QC8165
PID0220_001-14081,PID0220_001,95,2025-01-09,Apex Operations,CNX001,CNX Agent 01,Fulfilment Pending,No,QC8165
PID0220_001-14082,PID0220_001,95,2025-01-09,Apex Operations,CNX016,CNX Agent 16,Post Fulfilment,No,QC7841
PID0220_001-14083,PID0220_001,100,2025-01-09,Vertex Solutions,HEX008,Hex Agent 08,Account related,No,QC5542
PID0220_001-14103,PID0220_001,85,2025-01-09,Vertex Solutions,HEX022,Hex Agent 22,App Issues,No,QC7841
PID0220_001-14105,PID0220_001,95,2025-01-09,Apex Operations,CNX003,CNX Agent 03,Post Fulfilment,No,QC1078
PID0220_001-14109,PID0220_001,100,2025-01-09,Apex Operations,CNX003,CNX Agent 03,Payment Failed,No,QC1078
PID0220_001-14110,PID0220_001,100,2025-01-09,Apex Operations,CNX015,CNX Agent 15,Payment Pending,No,QC9234
PID0220_001-14111,PID0220_001,95,2025-01-09,Vertex Solutions,HEX027,Hex Agent 27,Post Fulfilment,No,QC5542
PID0220_001-14112,PID0220_001,100,2025-01-09,Vertex Solutions,HEX012,Hex Agent 12,Post Fulfilment,No,QC8165
PID0220_001-14115,PID0220_001,100,2025-01-09,Vertex Solutions,HEX012,Hex Agent 12,Post Fulfilment,No,QC8165
PID0220_001-14119,PID0220_001,95,2025-01-09,Apex Operations,CNX009,CNX Agent 09,Post Fulfilment,No,QC1078
PID0220_001-14121,PID0220_001,95,2025-01-09,Apex Operations,CNX009,CNX Agent 09,Post Fulfilment,No,QC1078
PID0220_001-14127,PID0220_001,100,2025-01-09,Vertex Solutions,HEX008,Hex Agent 08,Account related,No,QC7841
PID0220_001-14128,PID0220_001,84,2025-01-09,Apex Operations,CNX016,CNX Agent 16,Post Fulfilment,No,QC1078
PID0220_001-14130,PID0220_001,95,2025-01-09,Apex Operations,CNX016,CNX Agent 16,Payment Failed,No,QC7841
PID0220_001-14132,PID0220_001,100,2025-01-09,Vertex Solutions,HEX028,Hex Agent 28,Account related,No,QC5542
PID0220_001-14134,PID0220_001,100,2025-01-09,Apex Operations,CNX009,CNX Agent 09,Reversal Success,No,QC7841
PID0220_001-14135,PID0220_001,99,2025-01-09,Vertex Solutions,HEX008,Hex Agent 08,Post Fulfilment,No,QC8165
PID0220_001-14140,PID0220_001,100,2025-01-09,Apex Operations,CNX030,CNX Agent 30,Fulfilment Pending,No,QC8165
PID0220_001-14141,PID0220_001,99,2025-01-09,Vertex Solutions,HEX027,Hex Agent 27,Payment Failed,No,QC1078
PID0220_001-14147,PID0220_001,90,2025-01-09,Apex Operations,CNX030,CNX Agent 30,Reversal Success,No,QC9234
PID0220_001-14152,PID0220_001,99,2025-01-09,Apex Operations,CNX010,CNX Agent 10,Post Fulfilment,No,QC5542
PID0220_001-14155,PID0220_001,100,2025-01-09,Apex Operations,CNX012,CNX Agent 12,Account related,No,QC7841
PID0220_001-14163,PID0220_001,96,2025-01-09,Vertex Solutions,HEX027,Hex Agent 27,Post Fulfilment,No,QC5542
PID0220_001-14168,PID0220_001,95,2025-01-09,Vertex Solutions,HEX005,Hex Agent 05,Account related,No,QC8165
PID0220_001-14171,PID0220_001,100,2025-01-09,Apex Operations,CNX003,CNX Agent 03,Post Fulfilment,No,QC7841
PID0220_001-14176,PID0220_001,100,2025-01-09,Vertex Solutions,HEX016,Hex Agent 16,General Enquiries,No,QC5542
PID0220_001-14178,PID0220_001,99,2025-01-11,Horizon Services,TECH010,TechM Agent 10,Non actionable,No,QC8165
PID0220_001-14179,PID0220_001,100,2025-01-11,Apex Operations,CNX007,CNX Agent 07,Fulfilment Pending,No,QC7841
PID0220_001-14180,PID0220_001,80,2025-01-11,Horizon Services,TECH008,TechM Agent 08,App Issues,No,QC8165
PID0220_001-14181,PID0220_001,95,2025-01-11,Apex Operations,CNX002,CNX Agent 02,General Enquiries,No,QC9234
PID0220_001-14182,PID0220_001,90,2025-01-11,Apex Operations,CNX007,CNX Agent 07,Post Fulfilment,No,QC7841
PID0220_001-14184,PID0220_001,100,2025-01-11,Apex Operations,CNX012,CNX Agent 12,Post Fulfilment,No,QC9234
PID0220_001-14186,PID0220_001,84,2025-01-11,Horizon Services,TECH007,TechM Agent 07,Offers,No,QC8165
PID0220_001-14187,PID0220_001,95,2025-01-11,Apex Operations,CNX021,CNX Agent 21,Non actionable,No,QC7841
PID0220_001-14188,PID0220_001,100,2025-01-11,Horizon Services,TECH005,TechM Agent 05,Non actionable,No,QC8165
PID0220_001-14190,PID0220_001,100,2025-01-11,Horizon Services,TECH004,TechM Agent 04,Account related,No,QC8165
PID0220_001-14191,PID0220_001,95,2025-01-11,Apex Operations,CNX025,CNX Agent 25,Payment Failed,No,QC7841
PID0220_001-14200,PID0220_001,95,2025-01-11,Vertex Solutions,HEX014,Hex Agent 14,Payment Failed,No,QC7841
PID0220_001-14201,PID0220_001,95,2025-01-11,Apex Operations,CNX004,CNX Agent 04,Fulfilment Pending,No,QC5542
PID0220_001-14202,PID0220_001,0,2025-01-11,Vertex Solutions,HEX019,Hex Agent 19,Fulfilment Failed,No,QC8165
PID0220_001-14204,PID0220_001,95,2025-01-11,Horizon Services,TECH002,TechM Agent 02,Reversal Success,No,QC8165
PID0220_001-14205,PID0220_001,100,2025-01-11,Horizon Services,TECH004,TechM Agent 04,Account related,No,QC8165
PID0220_001-14208,PID0220_001,100,2025-01-11,Vertex Solutions,HEX007,Hex Agent 07,Account related,No,QC5542
PID0220_001-14210,PID0220_001,95,2025-01-11,Apex Operations,CNX012,CNX Agent 12,Account related,No,QC9234
PID0220_001-14214,PID0220_001,95,2025-01-11,Vertex Solutions,HEX015,Hex Agent 15,Non actionable,No,QC8165
PID0220_001-14217,PID0220_001,81,2025-01-11,Apex Operations,CNX017,CNX Agent 17,Non actionable,No,QC9234
PID0220_001-14224,PID0220_001,60,2025-01-11,Horizon Services,TECH011,TechM Agent 11,Account related,No,QC5542
PID0220_001-14231,PID0220_001,100,2025-01-11,Horizon Services,TECH003,TechM Agent 03,Non actionable,No,QC7841
PID0220_001-14232,PID0220_001,95,2025-01-11,Apex Operations,CNX024,CNX Agent 24,Post Fulfilment,No,QC9234
PID0220_001-14233,PID0220_001,91,2025-01-11,Nova Support,TRANS003,Trans Agent 03,Payment Failed,No,QC5542
PID0220_001-14234,PID0220_001,90,2025-01-11,Horizon Services,TECH005,TechM Agent 05,Fulfilment Pending,No,QC7841
PID0220_001-14237,PID0220_001,95,2025-01-11,Apex Operations,CNX004,CNX Agent 04,Fulfilment Pending,No,QC5542
PID0220_001-14250,PID0220_001,85,2025-01-11,Horizon Services,TECH030,TechM Agent 30,Post Fulfilment,No,QC7841
PID0220_001-14257,PID0220_001,100,2025-01-11,Apex Operations,CNX023,CNX Agent 23,Payment Failed,No,QC1078
PID0220_001-14260,PID0220_001,100,2025-01-11,Apex Operations,CNX024,CNX Agent 24,Non actionable,No,QC1078
PID0220_001-14261,PID0220_001,85,2025-01-11,Horizon Services,TECH008,TechM Agent 08,Payment Failed,No,QC5542
PID0220_001-14262,PID0220_001,100,2025-01-11,Nova Support,TRANS001,Trans Agent 01,Fulfilment Pending,No,QC7841
PID0220_001-14267,PID0220_001,85,2025-01-11,Vertex Solutions,HEX020,Hex Agent 20,Account related,No,QC9234
PID0220_001-14276,PID0220_001,95,2025-01-11,Horizon Services,TECH002,TechM Agent 02,Autopay,No,QC9234
PID0220_001-14288,PID0220_001,85,2025-01-11,Horizon Services,TECH012,TechM Agent 12,Account related,No,QC9234
PID0220_001-14289,PID0220_001,85,2025-01-11,Vertex Solutions,HEX013,Hex Agent 13,Account related,No,QC5542
PID0220_001-14297,PID0220_001,95,2025-01-11,Vertex Solutions,HEX004,Hex Agent 04,Account related,No,QC7841
PID0220_001-14298,PID0220_001,85,2025-01-11,Horizon Services,TECH007,TechM Agent 07,Post Fulfilment,No,QC1078
PID0220_001-14299,PID0220_001,95,2025-01-11,Nova Support,TRANS010,Trans Agent 10,Autopay,No,QC1078
PID0220_001-14301,PID0220_001,91,2025-01-11,Horizon Services,TECH009,TechM Agent 09,Account related,No,QC1078
PID0220_001-14304,PID0220_001,100,2025-01-13,Nova Support,TRANS024,Trans Agent 24,Account related,No,QC8165
PID0220_001-14311,PID0220_001,100,2025-01-13,Vertex Solutions,HEX004,Hex Agent 04,Account related,No,QC7841
PID0220_001-14318,PID0220_001,95,2025-01-13,Horizon Services,TECH006,TechM Agent 06,Account related,No,QC7841
PID0220_001-14320,PID0220_001,100,2025-01-13,Horizon Services,TECH009,TechM Agent 09,Account related,No,QC7841
PID0220_001-14323,PID0220_001,85,2025-01-13,Horizon Services,TECH010,TechM Agent 10,Account related,No,QC7841
PID0220_001-14326,PID0220_001,95,2025-01-13,Horizon Services,TECH013,TechM Agent 13,Payment Pending,No,QC7841
PID0220_001-14328,PID0220_001,95,2025-01-13,Horizon Services,TECH016,TechM Agent 16,Offers,No,QC7841
PID0220_001-14330,PID0220_001,100,2025-01-13,Horizon Services,TECH018,TechM Agent 18,Account related,No,QC7841
PID0220_001-14332,PID0220_001,95,2025-01-13,Horizon Services,TECH018,TechM Agent 18,Account related,No,QC7841
PID0220_001-14336,PID0220_001,85,2025-01-13,Nova Support,TRANS001,Trans Agent 01,Non actionable,No,QC7841
PID0220_001-14337,PID0220_001,100,2025-01-13,Apex Operations,CNX014,CNX Agent 14,Post Fulfilment,No,QC8165
PID0220_001-14340,PID0220_001,0,2025-01-13,Nova Support,TRANS023,Trans Agent 23,Post Fulfilment,No,QC7841
PID0220_001-14342,PID0220_001,100,2025-01-13,Apex Operations,CNX008,CNX Agent 08,Account related,No,QC8165
PID0220_001-14344,PID0220_001,95,2025-01-13,Vertex Solutions,HEX023,Hex Agent 23,Post Fulfilment,No,QC7841
PID0220_001-14349,PID0220_001,95,2025-01-13,Vertex Solutions,HEX017,Hex Agent 17,Post Fulfilment,No,QC7841
PID0220_001-14351,PID0220_001,100,2025-01-13,Apex Operations,CNX005,CNX Agent 05,Account related,No,QC8165
PID0220_001-14369,PID0220_001,95,2025-01-14,Nova Support,TRANS024,Trans Agent 24,Non actionable,No,QC7841
PID0220_001-14371,PID0220_001,96,2025-01-14,Nova Support,TRANS024,Trans Agent 24,Post Fulfilment,No,QC7841
PID0220_001-14375,PID0220_001,80,2025-01-14,Apex Operations,CNX028,CNX Agent 28,Autopay,No,QC5542
PID0220_001-14376,PID0220_001,85,2025-01-14,Vertex Solutions,HEX003,Hex Agent 03,Payment Failed,No,QC5542
PID0220_001-14383,PID0220_001,95,2025-01-14,Vertex Solutions,HEX030,Hex Agent 30,Payment Failed,No,QC7426
PID0220_001-14385,PID0220_001,85,2025-01-14,Nova Support,TRANS020,Trans Agent 20,Payment Failed,No,QC7841
PID0220_001-14386,PID0220_001,85,2025-01-14,Vertex Solutions,HEX027,Hex Agent 27,Payment Failed,No,QC7426
PID0220_001-14387,PID0220_001,100,2025-01-14,Nova Support,TRANS015,Trans Agent 15,Payment Failed,No,QC7841
PID0220_001-14398,PID0220_001,95,2025-01-14,Nova Support,TRANS005,Trans Agent 05,Account related,No,QC7841
PID0220_001-14402,PID0220_001,100,2025-01-14,Apex Operations,CNX004,CNX Agent 04,Post Fulfilment,No,QC1078
PID0220_001-14408,PID0220_001,100,2025-01-14,Vertex Solutions,HEX016,Hex Agent 16,Payment Failed,No,QC8165
PID0220_001-14411,PID0220_001,100,2025-01-14,Nova Support,TRANS001,Trans Agent 01,Payment Failed,No,QC7841
PID0220_001-14420,PID0220_001,85,2025-01-14,Vertex Solutions,HEX002,Hex Agent 02,Payment Pending,No,QC7426
PID0220_001-14424,PID0220_001,80,2025-01-14,Nova Support,TRANS005,Trans Agent 05,General Enquiries,No,QC5542
PID0220_001-14426,PID0220_001,89,2025-01-14,Apex Operations,CNX013,CNX Agent 13,Payment Failed,No,QC1078
PID0220_001-14429,PID0220_001,95,2025-01-14,Apex Operations,CNX017,CNX Agent 17,Account related,No,QC1078
PID0220_001-14430,PID0220_001,89,2025-01-14,Apex Operations,CNX015,CNX Agent 15,Offers,No,QC7426
PID0220_001-14436,PID0220_001,70,2025-01-14,Nova Support,TRANS022,Trans Agent 22,Post Fulfilment,No,QC5542
PID0220_001-14437,PID0220_001,100,2025-01-14,Apex Operations,CNX020,CNX Agent 20,Non actionable,No,QC8165
PID0220_001-14439,PID0220_001,90,2025-01-14,Nova Support,TRANS001,Trans Agent 01,Payment Failed,No,QC7841
PID0220_001-14449,PID0220_001,99,2025-01-15,Apex Operations,CNX003,CNX Agent 03,Risk Team,No,QC7426
PID0220_001-14455,PID0220_001,100,2025-01-15,Apex Operations,CNX012,CNX Agent 12,Payment Failed,No,QC7841
PID0220_001-14456,PID0220_001,100,2025-01-15,Apex Operations,CNX028,CNX Agent 28,Payment Failed,No,QC8165
PID0220_001-14461,PID0220_001,100,2025-01-15,Apex Operations,CNX018,CNX Agent 18,Payment Failed,No,QC8165
PID0220_001-14465,PID0220_001,99,2025-01-15,Apex Operations,CNX007,CNX Agent 07,Payment Failed,No,QC8165
PID0220_001-14467,PID0220_001,90,2025-01-15,Apex Operations,CNX007,CNX Agent 07,Payment Failed,No,QC8165
PID0220_001-14469,PID0220_001,95,2025-01-15,Apex Operations,CNX018,CNX Agent 18,Payment Pending,No,QC7426
PID0220_001-14470,PID0220_001,95,2025-01-15,Apex Operations,CNX015,CNX Agent 15,Autopay,No,QC7841
PID0220_001-14474,PID0220_001,100,2025-01-15,Vertex Solutions,HEX005,Hex Agent 05,Non actionable,No,QC9234
PID0220_001-14476,PID0220_001,100,2025-01-15,Apex Operations,CNX006,CNX Agent 06,Post Fulfilment,Yes,QC8165
PID0220_001-14481,PID0220_001,94,2025-01-15,Apex Operations,CNX027,CNX Agent 27,Payment Failed,No,QC7426
PID0220_001-14494,PID0220_001,75,2025-01-15,Apex Operations,CNX009,CNX Agent 09,Payment Failed,No,QC7426
PID0220_001-14498,PID0220_001,85,2025-01-15,Vertex Solutions,HEX016,Hex Agent 16,Payment Failed,No,QC9234
PID0220_001-14499,PID0220_001,94,2025-01-15,Apex Operations,CNX028,CNX Agent 28,Payment Failed,No,QC7426
PID0220_001-14502,PID0220_001,100,2025-01-15,Apex Operations,CNX003,CNX Agent 03,Non actionable,No,QC1078
PID0220_001-14503,PID0220_001,95,2025-01-15,Vertex Solutions,HEX017,Hex Agent 17,Post Fulfilment,No,QC9234
PID0220_001-14510,PID0220_001,90,2025-01-15,Apex Operations,CNX008,CNX Agent 08,Non actionable,No,QC1078
PID0220_001-14515,PID0220_001,95,2025-01-15,Apex Operations,CNX006,CNX Agent 06,Payment Pending,No,QC5542
PID0220_001-14517,PID0220_001,95,2025-01-15,Apex Operations,CNX006,CNX Agent 06,Payment Failed,No,QC7841
PID0220_001-14524,PID0220_001,99,2025-01-15,Apex Operations,CNX025,CNX Agent 25,Risk Team,No,QC8165
PID0220_001-14528,PID0220_001,94,2025-01-15,Apex Operations,CNX009,CNX Agent 09,Post Fulfilment,No,QC5542
PID0220_001-14530,PID0220_001,69,2025-01-15,Vertex Solutions,HEX018,Hex Agent 18,Payment Failed,No,QC1078
PID0220_001-14539,PID0220_001,90,2025-01-15,Apex Operations,CNX015,CNX Agent 15,Fulfilment Pending,No,QC7426
PID0220_001-14548,PID0220_001,91,2025-01-15,Apex Operations,CNX022,CNX Agent 22,Post Fulfilment,No,QC7841
PID0220_001-14554,PID0220_001,100,2025-01-15,Apex Operations,CNX003,CNX Agent 03,General Enquiries,No,QC5542
PID0220_001-14558,PID0220_001,90,2025-01-15,Vertex Solutions,HEX022,Hex Agent 22,Non actionable,No,QC8165
PID0220_001-14562,PID0220_001,95,2025-01-15,Apex Operations,CNX025,CNX Agent 25,General Enquiries,No,QC9234
PID0220_001-14570,PID0220_001,99,2025-01-15,Apex Operations,CNX015,CNX Agent 15,Payment Failed,No,QC7426
PID0220_001-14571,PID0220_001,95,2025-01-15,Vertex Solutions,HEX001,Hex Agent 01,Account related,No,QC6819
PID0220_001-14574,PID0220_001,95,2025-01-15,Apex Operations,CNX020,CNX Agent 20,Post Fulfilment,No,QC3187
PID0220_001-14565,PID0220_001,95,2025-01-15,Vertex Solutions,HEX001,Hex Agent 01,Account related,No,QC6819
PID0220_001-14591,PID0220_001,81,2025-01-16,Apex Operations,CNX022,CNX Agent 22,Payment Failed,No,QC5542
PID0220_001-14592,PID0220_001,100,2025-01-16,Apex Operations,CNX018,CNX Agent 18,Post Fulfilment,No,QC5542
PID0220_001-14599,PID0220_001,89,2025-01-16,Apex Operations,CNX015,CNX Agent 15,Payment Failed,No,QC9234
PID0220_001-14612,PID0220_001,89,2025-01-16,Vertex Solutions,HEX008,Hex Agent 08,General Enquiries,No,QC5542
PID0220_001-14620,PID0220_001,100,2025-01-16,Apex Operations,CNX022,CNX Agent 22,Account related,No,QC9234
PID0220_001-14627,PID0220_001,95,2025-01-16,Vertex Solutions,HEX014,Hex Agent 14,Account related,No,QC9234
