Audit Id,Form Id,Audit Score,Agentid,Agentname,Partner,Date Of Transaction,Selected Fd Group,FATAL,Audited By
PID0314_001-767,PID0314_001,80,TC413,Orion-13,Nova Support,2025-05-20,Devices,Yes,QC7841
PID0314_001-774,PID0314_001,0,TC419,Orion-19,Nova Support,2025-05-20,Devices,No,QC9234
PID0314_001-777,PID0314_001,90,TC420,Orion-20,Nova Support,2025-05-19,Devices,No,QC9234
PID0314_001-786,PID0314_001,0,HX212,Falcon-12,Vertex Solutions,2025-05-21,Devices,No,QC9234
PID0314_001-794,PID0314_001,90,HX223,Falcon-23,Vertex Solutions,2025-05-21,Generic,No,QC9234
PID0314_001-807,PID0314_001,80,HX202,Falcon-02,Vertex Solutions,2025-05-21,Payments,No,QC7841
PID0314_001-812,PID0314_001,100,TC401,Orion-01,Nova Support,2025-05-21,Merchant profile,No,QC7841
PID0314_001-817,PID0314_001,90,TC401,Orion-01,Nova Support,2025-05-21,Devices,No,QC7841
PID0314_001-821,PID0314_001,80,TC406,Orion-06,Nova Support,2025-05-21,Devices,No,QC9234
PID0314_001-825,PID0314_001,0,TC406,Orion-06,Nova Support,2025-05-21,Devices,No,QC9234
PID0314_001-829,PID0314_001,100,TC410,Orion-10,Nova Support,2025-05-21,Settlements,No,QC7841
PID0314_001-830,PID0314_001,0,TC421,Orion-21,Nova Support,2025-05-21,Generic,No,QC7841
PID0314_001-832,PID0314_001,0,TC404,Orion-04,Nova Support,2025-05-21,Generic,No,QC7426
PID0314_001-833,PID0314_001,80,TC411,Orion-11,Nova Support,2025-05-20,Devices,No,QC7841
PID0314_001-834,PID0314_001,0,TC405,Orion-05,Nova Support,2025-05-21,Merchant profile,No,QC7426
PID0314_001-836,PID0314_001,0,TC408,Orion-08,Nova Support,2025-05-21,Devices,No,QC9234
PID0314_001-838,PID0314_001,80,TC411,Orion-11,Nova Support,2025-05-21,Generic,No,QC9234
PID0314_001-839,PID0314_001,90,TC416,Orion-16,Nova Support,2025-05-21,Merchant profile,No,QC7841
PID0314_001-846,PID0314_001,80,TC407,Orion-07,Nova Support,2025-05-21,Devices,No,QC7426
PID0314_001-847,PID0314_001,90,TC412,Orion-12,Nova Support,2025-05-21,Devices,No,QC7426
PID0314_001-848,PID0314_001,0,TC412,Orion-12,Nova Support,2025-05-21,Merchant profile,No,QC7426
PID0314_001-849,PID0314_001,100,TC414,Orion-14,Nova Support,2025-05-21,Devices,No,QC7426
PID0314_001-850,PID0314_001,100,TC420,Orion-20,Nova Support,2025-05-20,Merchant profile,No,QC9234
PID0314_001-852,PID0314_001,100,TC420,Orion-20,Nova Support,2025-05-21,Onboarding,No,QC9234
PID0314_001-854,PID0314_001,100,TC422,Orion-22,Nova Support,2025-05-21,Merchant profile,No,QC7426
PID0314_001-858,PID0314_001,0,TC423,Orion-23,Nova Support,2025-05-21,Devices,No,QC9234
PID0314_001-864,PID0314_001,90,HX202,Falcon-02,Vertex Solutions,2025-05-22,Merchant profile,No,QC7841
PID0314_001-865,PID0314_001,0,TC425,Orion-25,Nova Support,2025-05-22,Generic,No,QC7426
PID0314_001-866,PID0314_001,90,HX202,Falcon-02,Vertex Solutions,2025-05-22,Settlements,No,QC7841
PID0314_001-870,PID0314_001,90,HX207,Falcon-07,Vertex Solutions,2025-05-21,Devices,No,QC7841
PID0314_001-872,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-05-21,Generic,No,QC7841
PID0314_001-873,PID0314_001,0,TC421,Orion-21,Nova Support,2025-05-22,Settlements,No,QC7426
PID0314_001-874,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-05-21,Devices,No,QC7841
PID0314_001-876,PID0314_001,0,HX209,Falcon-09,Vertex Solutions,2025-05-22,Devices,No,QC7841
PID0314_001-878,PID0314_001,90,HX213,Falcon-13,Vertex Solutions,2025-05-22,Generic,No,QC7841
PID0314_001-881,PID0314_001,90,TC414,Orion-14,Nova Support,2025-05-22,Devices,No,QC7426
PID0314_001-884,PID0314_001,100,SK301,Nova-01,Quantum Assist,2025-05-22,Devices,No,QC7426
PID0314_001-885,PID0314_001,0,TC411,Orion-11,Nova Support,2025-05-22,Generic,No,QC7426
PID0314_001-889,PID0314_001,0,HX208,Falcon-08,Vertex Solutions,2025-05-22,Merchant profile,No,QC7426
PID0314_001-886,PID0314_001,0,HX202,Falcon-02,Vertex Solutions,2025-05-22,Merchant profile,No,QC7426
PID0314_001-892,PID0314_001,80,HX214,Falcon-14,Vertex Solutions,2025-05-22,Devices,No,QC7841
PID0314_001-894,PID0314_001,90,HX214,Falcon-14,Vertex Solutions,2025-05-22,Settlements,No,QC7841
PID0314_001-895,PID0314_001,80,HX224,Falcon-24,Vertex Solutions,2025-05-22,Post disbursal,No,QC7841
PID0314_001-899,PID0314_001,70,TC407,Orion-07,Nova Support,2025-05-21,Non actionable,No,QC7841
PID0314_001-901,PID0314_001,90,TC407,Orion-07,Nova Support,2025-05-22,Generic,No,QC7841
PID0314_001-903,PID0314_001,90,TC408,Orion-08,Nova Support,2025-05-22,Settlements,No,QC7841
PID0314_001-904,PID0314_001,0,TC411,Orion-11,Nova Support,2025-05-22,Generic,No,QC7841
PID0314_001-906,PID0314_001,0,TC413,Orion-13,Nova Support,2025-05-22,Devices,No,QC7841
PID0314_001-908,PID0314_001,100,TC414,Orion-14,Nova Support,2025-05-22,Devices,No,QC7841
PID0314_001-909,PID0314_001,90,TC417,Orion-17,Nova Support,2025-05-22,Settlements,No,QC7841
PID0314_001-910,PID0314_001,90,HX218,Falcon-18,Vertex Solutions,2025-05-22,Settlements,No,QC7426
PID0314_001-911,PID0314_001,90,HX206,Falcon-06,Vertex Solutions,2025-05-22,Devices,No,QC7841
PID0314_001-915,PID0314_001,100,HX219,Falcon-19,Vertex Solutions,2025-05-22,Generic,No,QC7841
PID0314_001-917,PID0314_001,100,HX219,Falcon-19,Vertex Solutions,2025-05-22,Generic,No,QC7841
PID0314_001-918,PID0314_001,90,HX225,Falcon-25,Vertex Solutions,2025-05-22,Devices,No,QC7841
PID0314_001-919,PID0314_001,90,TC416,Orion-16,Nova Support,2025-05-21,Merchant profile,No,QC7426
PID0314_001-922,PID0314_001,0,TC404,Orion-04,Nova Support,2025-05-22,Devices,No,QC7841
PID0314_001-924,PID0314_001,90,TC404,Orion-04,Nova Support,2025-05-22,Devices,No,QC7841
PID0314_001-925,PID0314_001,100,TC405,Orion-05,Nova Support,2025-05-22,FRA Merchant Escalations,No,QC7841
PID0314_001-927,PID0314_001,100,TC405,Orion-05,Nova Support,2025-05-22,Devices,No,QC7841
PID0314_001-931,PID0314_001,90,TC426,Orion-26,Nova Support,2025-05-22,Generic,No,QC7841
PID0314_001-932,PID0314_001,0,TC426,Orion-26,Nova Support,2025-05-22,Generic,No,QC7841
PID0314_001-933,PID0314_001,90,TC416,Orion-16,Nova Support,2025-05-22,Devices,No,QC7841
PID0314_001-934,PID0314_001,90,TC417,Orion-17,Nova Support,2025-05-22,Devices,No,QC7841
PID0314_001-938,PID0314_001,0,HX205,Falcon-05,Vertex Solutions,2025-05-23,Devices,No,QC9234
PID0314_001-939,PID0314_001,90,HX205,Falcon-05,Vertex Solutions,2025-05-23,Generic,No,QC9234
PID0314_001-940,PID0314_001,90,HX207,Falcon-07,Vertex Solutions,2025-05-23,Devices,No,QC9234
PID0314_001-942,PID0314_001,90,HX208,Falcon-08,Vertex Solutions,2025-05-23,Devices,No,QC9234
PID0314_001-944,PID0314_001,90,HX219,Falcon-19,Vertex Solutions,2025-05-23,Devices,No,QC9234
PID0314_001-946,PID0314_001,70,HX224,Falcon-24,Vertex Solutions,2025-05-23,Lending,No,QC9234
PID0314_001-948,PID0314_001,90,HX224,Falcon-24,Vertex Solutions,2025-05-22,Devices,No,QC9234
PID0314_001-953,PID0314_001,80,SK301,Nova-01,Quantum Assist,2025-05-24,Devices,No,QC9234
PID0314_001-955,PID0314_001,70,SK301,Nova-01,Quantum Assist,2025-05-24,Devices,No,QC9234
PID0314_001-956,PID0314_001,80,HX206,Falcon-06,Vertex Solutions,2025-05-24,Settlements,No,QC7426
PID0314_001-957,PID0314_001,80,SK302,Nova-02,Quantum Assist,2025-05-24,Devices,No,QC9234
PID0314_001-958,PID0314_001,70,HX206,Falcon-06,Vertex Solutions,2025-05-24,Settlements,No,QC7426
PID0314_001-960,PID0314_001,80,HX207,Falcon-07,Vertex Solutions,2025-05-24,Devices,No,QC7426
PID0314_001-961,PID0314_001,80,SK302,Nova-02,Quantum Assist,2025-05-24,Devices,No,QC9234
PID0314_001-962,PID0314_001,0,HX207,Falcon-07,Vertex Solutions,2025-05-24,Devices,No,QC7426
PID0314_001-964,PID0314_001,80,SK302,Nova-02,Quantum Assist,2025-05-24,Devices,No,QC9234
PID0314_001-965,PID0314_001,100,HX208,Falcon-08,Vertex Solutions,2025-05-24,Devices,No,QC7426
PID0314_001-971,PID0314_001,0,TC402,Orion-02,Nova Support,2025-05-24,Devices,No,QC9234
PID0314_001-974,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-05-23,Payments,No,QC7841
PID0314_001-975,PID0314_001,90,HX207,Falcon-07,Vertex Solutions,2025-05-24,Merchant profile,No,QC7841
PID0314_001-976,PID0314_001,0,HX214,Falcon-14,Vertex Solutions,2025-05-24,Generic,No,QC7426
PID0314_001-980,PID0314_001,100,HX208,Falcon-08,Vertex Solutions,2025-05-23,Lending,No,QC7841
PID0314_001-982,PID0314_001,80,HX208,Falcon-08,Vertex Solutions,2025-05-24,Non actionable,No,QC7841
PID0314_001-990,PID0314_001,100,TC404,Orion-04,Nova Support,2025-05-24,Devices,No,QC9234
PID0314_001-993,PID0314_001,0,TC405,Orion-05,Nova Support,2025-05-24,Devices,No,QC9234
PID0314_001-994,PID0314_001,60,TC405,Orion-05,Nova Support,2025-05-24,Settlements,No,QC9234
PID0314_001-995,PID0314_001,0,TC405,Orion-05,Nova Support,2025-05-24,Devices,No,QC9234
PID0314_001-996,PID0314_001,0,TC407,Orion-07,Nova Support,2025-05-24,Generic,No,QC7841
PID0314_001-998,PID0314_001,90,TC425,Orion-25,Nova Support,2025-05-24,Generic,No,QC7841
PID0314_001-1002,PID0314_001,100,HX224,Falcon-24,Vertex Solutions,2025-05-23,Generic,No,QC7841
PID0314_001-1004,PID0314_001,90,TC406,Orion-06,Nova Support,2025-05-24,Devices,No,QC9234
PID0314_001-1006,PID0314_001,90,TC407,Orion-07,Nova Support,2025-05-24,Generic,No,QC9234
PID0314_001-1009,PID0314_001,0,TC416,Orion-16,Nova Support,2025-05-24,FRA Merchant Escalations,No,QC9234
PID0314_001-1010,PID0314_001,100,HX217,Falcon-17,Vertex Solutions,2025-05-24,Devices,No,QC7426
PID0314_001-1011,PID0314_001,80,TC416,Orion-16,Nova Support,2025-05-24,Generic,No,QC9234
PID0314_001-1012,PID0314_001,90,TC416,Orion-16,Nova Support,2025-05-23,Non actionable,No,QC9234
PID0314_001-1015,PID0314_001,70,SK301,Nova-01,Quantum Assist,2025-05-25,Settlements,No,QC7426
PID0314_001-1016,PID0314_001,80,SK301,Nova-01,Quantum Assist,2025-05-25,Generic,No,QC7426
PID0314_001-1024,PID0314_001,0,HX218,Falcon-18,Vertex Solutions,2025-05-25,Generic,No,QC7426
PID0314_001-1025,PID0314_001,90,HX205,Falcon-05,Vertex Solutions,2025-05-25,Devices,No,QC7841
PID0314_001-1026,PID0314_001,90,HX217,Falcon-17,Vertex Solutions,2025-05-25,Merchant Trust,No,QC9234
PID0314_001-1033,PID0314_001,90,HX220,Falcon-20,Vertex Solutions,2025-05-25,Settlements,No,QC7426
PID0314_001-1035,PID0314_001,80,HX219,Falcon-19,Vertex Solutions,2025-05-25,Non actionable,No,QC9234
PID0314_001-1038,PID0314_001,80,HX223,Falcon-23,Vertex Solutions,2025-05-25,Settlements,No,QC9234
PID0314_001-1040,PID0314_001,90,TC402,Orion-02,Nova Support,2025-05-25,Onboarding,No,QC9234
PID0314_001-1041,PID0314_001,90,TC402,Orion-02,Nova Support,2025-05-25,Generic,No,QC9234
PID0314_001-1042,PID0314_001,90,HX214,Falcon-14,Vertex Solutions,2025-05-25,Generic,No,QC7841
PID0314_001-1048,PID0314_001,90,TC404,Orion-04,Nova Support,2025-05-25,Post disbursal,No,QC9234
PID0314_001-1054,PID0314_001,100,HX219,Falcon-19,Vertex Solutions,2025-05-25,Non actionable,No,QC7841
PID0314_001-1055,PID0314_001,90,HX219,Falcon-19,Vertex Solutions,2025-05-25,Settlements,No,QC7841
PID0314_001-1056,PID0314_001,0,TC404,Orion-04,Nova Support,2025-05-25,Devices,No,QC9234
PID0314_001-1057,PID0314_001,0,HX205,Falcon-05,Vertex Solutions,2025-05-25,Settlements,No,QC3187
PID0314_001-1058,PID0314_001,100,HX220,Falcon-20,Vertex Solutions,2025-05-25,Generic,No,QC7841
PID0314_001-1061,PID0314_001,0,TC405,Orion-05,Nova Support,2025-05-25,Generic,No,QC7426
PID0314_001-1063,PID0314_001,0,TC406,Orion-06,Nova Support,2025-05-25,Generic,No,QC7426
PID0314_001-1064,PID0314_001,0,TC406,Orion-06,Nova Support,2025-05-25,Settlements,No,QC7426
PID0314_001-1065,PID0314_001,90,TC407,Orion-07,Nova Support,2025-05-25,Generic,No,QC7426
PID0314_001-1066,PID0314_001,90,TC416,Orion-16,Nova Support,2025-05-25,Generic,No,QC7426
PID0314_001-1069,PID0314_001,100,SK301,Nova-01,Quantum Assist,2025-05-26,Devices,No,QC7426
PID0314_001-1070,PID0314_001,90,SK301,Nova-01,Quantum Assist,2025-05-26,Generic,No,QC7426
PID0314_001-1083,PID0314_001,90,HX219,Falcon-19,Vertex Solutions,2025-05-26,Devices,No,QC7841
PID0314_001-1085,PID0314_001,100,HX219,Falcon-19,Vertex Solutions,2025-05-25,Settlements,No,QC7841
PID0314_001-1089,PID0314_001,90,TC404,Orion-04,Nova Support,2025-05-26,Merchant profile,No,QC7841
PID0314_001-1094,PID0314_001,90,SK302,Nova-02,Quantum Assist,2025-05-26,Generic,No,QC7426
PID0314_001-1098,PID0314_001,80,SK302,Nova-02,Quantum Assist,2025-05-26,Settlements,No,QC7426
PID0314_001-1099,PID0314_001,80,TC406,Orion-06,Nova Support,2025-05-26,Generic,No,QC7841
PID0314_001-1101,PID0314_001,90,TC402,Orion-02,Nova Support,2025-05-26,Devices,No,QC7426
PID0314_001-1104,PID0314_001,90,TC406,Orion-06,Nova Support,2025-05-26,Settlements,No,QC9234
PID0314_001-1106,PID0314_001,100,TC410,Orion-10,Nova Support,2025-05-26,Devices,No,QC7841
PID0314_001-1107,PID0314_001,90,TC403,Orion-03,Nova Support,2025-05-26,Lending,No,QC7426
PID0314_001-1108,PID0314_001,0,TC411,Orion-11,Nova Support,2025-05-26,Devices,No,QC7841
PID0314_001-1109,PID0314_001,0,TC408,Orion-08,Nova Support,2025-05-26,Devices,No,QC9234
PID0314_001-1111,PID0314_001,100,TC403,Orion-03,Nova Support,2025-05-26,Generic,No,QC7426
PID0314_001-1112,PID0314_001,90,TC405,Orion-05,Nova Support,2025-05-26,Devices,No,QC7426
PID0314_001-1115,PID0314_001,0,TC416,Orion-16,Nova Support,2025-05-26,Merchant profile,No,QC7426
PID0314_001-1116,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-05-26,Generic,No,QC3187
PID0314_001-1117,PID0314_001,80,TC413,Orion-13,Nova Support,2025-05-26,Generic,No,QC7841
PID0314_001-1123,PID0314_001,100,TC417,Orion-17,Nova Support,2025-05-26,Generic,Yes,QC7426
PID0314_001-1124,PID0314_001,90,TC409,Orion-09,Nova Support,2025-05-26,Merchant profile,No,QC9234
PID0314_001-1125,PID0314_001,100,TC420,Orion-20,Nova Support,2025-05-26,Settlements,No,QC7841
PID0314_001-1129,PID0314_001,90,TC420,Orion-20,Nova Support,2025-05-26,Devices,No,QC7841
PID0314_001-1130,PID0314_001,80,TC422,Orion-22,Nova Support,2025-05-26,Merchant profile,No,QC7426
PID0314_001-1131,PID0314_001,90,TC421,Orion-21,Nova Support,2025-05-26,Settlements,No,QC7841
PID0314_001-1132,PID0314_001,90,TC421,Orion-21,Nova Support,2025-05-26,Generic,No,QC7841
PID0314_001-1135,PID0314_001,90,TC401,Orion-01,Nova Support,2025-05-26,Merchant profile,No,QC3187
PID0314_001-1136,PID0314_001,70,TC419,Orion-19,Nova Support,2025-05-26,Devices,No,QC9234
PID0314_001-1138,PID0314_001,90,TC401,Orion-01,Nova Support,2025-05-26,Settlements,No,QC3187
PID0314_001-1141,PID0314_001,90,TC402,Orion-02,Nova Support,2025-05-26,Settlements,No,QC3187
PID0314_001-1142,PID0314_001,80,TC424,Orion-24,Nova Support,2025-05-26,Devices,No,QC9234
PID0314_001-1143,PID0314_001,80,TC424,Orion-24,Nova Support,2025-05-26,Devices,No,QC9234
PID0314_001-1144,PID0314_001,90,TC402,Orion-02,Nova Support,2025-05-26,Settlements,No,QC3187
PID0314_001-1145,PID0314_001,90,TC405,Orion-05,Nova Support,2025-05-26,Settlements,No,QC3187
PID0314_001-1147,PID0314_001,90,TC410,Orion-10,Nova Support,2025-05-26,Settlements,No,QC3187
PID0314_001-1148,PID0314_001,0,TC413,Orion-13,Nova Support,2025-05-26,Non actionable,No,QC3187
PID0314_001-1152,PID0314_001,90,SK302,Nova-02,Quantum Assist,2025-05-27,App features and issues,No,QC3187
PID0314_001-1155,PID0314_001,100,SK301,Nova-01,Quantum Assist,2025-05-27,Generic,No,QC9234
PID0314_001-1156,PID0314_001,100,SK302,Nova-02,Quantum Assist,2025-05-27,Payments,No,QC3187
PID0314_001-1158,PID0314_001,100,TC403,Orion-03,Nova Support,2025-05-27,Lending,No,QC7426
PID0314_001-1159,PID0314_001,90,SK302,Nova-02,Quantum Assist,2025-05-27,Devices,No,QC3187
PID0314_001-1160,PID0314_001,80,TC405,Orion-05,Nova Support,2025-05-27,Merchant profile,No,QC7426
PID0314_001-1162,PID0314_001,90,SK301,Nova-01,Quantum Assist,2025-05-27,Devices,No,QC9234
PID0314_001-1163,PID0314_001,0,TC407,Orion-07,Nova Support,2025-05-27,Generic,No,QC7426
PID0314_001-1164,PID0314_001,90,SK301,Nova-01,Quantum Assist,2025-05-27,Devices,No,QC9234
PID0314_001-1167,PID0314_001,100,SK301,Nova-01,Quantum Assist,2025-05-27,Generic,No,QC9234
PID0314_001-1168,PID0314_001,80,SK301,Nova-01,Quantum Assist,2025-05-27,Devices,No,QC9234
PID0314_001-1169,PID0314_001,90,TC412,Orion-12,Nova Support,2025-05-27,Onboarding,No,QC7426
PID0314_001-1170,PID0314_001,100,HX208,Falcon-08,Vertex Solutions,2025-05-26,Generic,No,QC3187
PID0314_001-1171,PID0314_001,90,TC412,Orion-12,Nova Support,2025-05-27,Non actionable,No,QC7426
PID0314_001-1172,PID0314_001,90,TC414,Orion-14,Nova Support,2025-05-27,Generic,No,QC7426
PID0314_001-1174,PID0314_001,80,TC416,Orion-16,Nova Support,2025-05-27,Merchant profile,No,QC7426
PID0314_001-1177,PID0314_001,80,SK302,Nova-02,Quantum Assist,2025-05-27,Settlements,No,QC9234
PID0314_001-1179,PID0314_001,100,HX207,Falcon-07,Vertex Solutions,2025-05-27,Generic,No,QC9234
PID0314_001-1183,PID0314_001,90,HX219,Falcon-19,Vertex Solutions,2025-05-26,Devices,No,QC9234
PID0314_001-1186,PID0314_001,90,HX226,Falcon-26,Vertex Solutions,2025-05-27,Devices,No,QC9234
PID0314_001-1187,PID0314_001,100,TC422,Orion-22,Nova Support,2025-05-26,Generic,No,QC7426
PID0314_001-1189,PID0314_001,90,HX224,Falcon-24,Vertex Solutions,2025-05-27,Settlements,No,QC3187
PID0314_001-1191,PID0314_001,0,TC409,Orion-09,Nova Support,2025-05-27,Devices,No,QC9234
PID0314_001-1193,PID0314_001,90,HX226,Falcon-26,Vertex Solutions,2025-05-27,Generic,No,QC3187
PID0314_001-1194,PID0314_001,0,TC409,Orion-09,Nova Support,2025-05-27,Settlements,No,QC9234
PID0314_001-1195,PID0314_001,90,TC410,Orion-10,Nova Support,2025-05-27,Generic,No,QC9234
PID0314_001-1197,PID0314_001,0,TC413,Orion-13,Nova Support,2025-05-27,Settlements,No,QC9234
PID0314_001-1198,PID0314_001,80,TC419,Orion-19,Nova Support,2025-05-27,Lending,No,QC9234
PID0314_001-1199,PID0314_001,90,TC421,Orion-21,Nova Support,2025-05-27,FRA Merchant Escalations,No,QC9234
PID0314_001-1200,PID0314_001,80,TC425,Orion-25,Nova Support,2025-05-27,Generic,No,QC9234
PID0314_001-1203,PID0314_001,90,TC417,Orion-17,Nova Support,2025-05-27,Devices,No,QC3187
PID0314_001-1204,PID0314_001,90,TC417,Orion-17,Nova Support,2025-05-27,Devices,No,QC3187
PID0314_001-1206,PID0314_001,100,TC420,Orion-20,Nova Support,2025-05-27,Devices,No,QC3187
PID0314_001-1207,PID0314_001,80,SK301,Nova-01,Quantum Assist,2025-05-27,Merchant profile,No,QC3187
PID0314_001-1208,PID0314_001,70,SK302,Nova-02,Quantum Assist,2025-05-27,Merchant profile,No,QC3187
PID0314_001-1210,PID0314_001,80,HX205,Falcon-05,Vertex Solutions,2025-05-27,Devices,No,QC3187
PID0314_001-1217,PID0314_001,0,HX202,Falcon-02,Vertex Solutions,2025-05-29,Devices,No,QC3187
PID0314_001-1218,PID0314_001,100,HX202,Falcon-02,Vertex Solutions,2025-05-29,Settlements,No,QC3187
PID0314_001-1221,PID0314_001,100,HX206,Falcon-06,Vertex Solutions,2025-05-29,Devices,No,QC3187
PID0314_001-1226,PID0314_001,90,HX224,Falcon-24,Vertex Solutions,2025-05-29,Devices,No,QC3187
PID0314_001-1229,PID0314_001,80,TC405,Orion-05,Nova Support,2025-05-29,Devices,No,QC3187
PID0314_001-1231,PID0314_001,90,TC417,Orion-17,Nova Support,2025-05-29,Devices,No,QC3187
PID0314_001-1233,PID0314_001,100,TC420,Orion-20,Nova Support,2025-05-29,Devices,No,QC3187
PID0314_001-1234,PID0314_001,0,SK304,Nova-04,Quantum Assist,2025-05-31,Generic,No,QC3187
PID0314_001-1236,PID0314_001,90,SK308,Nova-08,Quantum Assist,2025-05-31,Devices,No,QC3187
PID0314_001-1237,PID0314_001,80,SK315,Nova-15,Quantum Assist,2025-05-31,Devices,No,QC3187
PID0314_001-1244,PID0314_001,0,SK329,Nova-29,Quantum Assist,2025-05-31,Generic,No,QC3187
PID0314_001-1245,PID0314_001,0,SK330,Nova-30,Quantum Assist,2025-05-30,Devices,No,QC3187
PID0314_001-1247,PID0314_001,90,HX203,Falcon-03,Vertex Solutions,2025-05-31,Settlements,No,QC3187
PID0314_001-1249,PID0314_001,100,HX219,Falcon-19,Vertex Solutions,2025-05-31,Payments,No,QC3187
PID0314_001-1251,PID0314_001,100,TC401,Orion-01,Nova Support,2025-05-31,Devices,No,QC3187
PID0314_001-1252,PID0314_001,90,TC402,Orion-02,Nova Support,2025-05-31,Devices,No,QC3187
PID0314_001-1254,PID0314_001,90,TC430,Orion-30,Nova Support,2025-05-30,Devices,No,QC3187
PID0314_001-1262,PID0314_001,90,SK311,Nova-11,Quantum Assist,2025-06-01,Settlements,No,QC3187
PID0314_001-1264,PID0314_001,100,SK322,Nova-22,Quantum Assist,2025-06-01,Generic,No,QC3187
PID0314_001-1270,PID0314_001,80,SK325,Nova-25,Quantum Assist,2025-06-01,Devices,No,QC3187
PID0314_001-1279,PID0314_001,70,TC407,Orion-07,Nova Support,2025-06-01,Settlements,No,QC7841
PID0314_001-1281,PID0314_001,90,TC409,Orion-09,Nova Support,2025-06-01,Generic,No,QC7841
PID0314_001-1290,PID0314_001,70,HX227,Falcon-27,Vertex Solutions,2025-06-01,Merchant profile,No,QC7426
PID0314_001-1291,PID0314_001,0,TC401,Orion-01,Nova Support,2025-06-01,Generic,No,QC7426
PID0314_001-1294,PID0314_001,90,HX223,Falcon-23,Vertex Solutions,2025-06-01,Merchant profile,No,QC3187
PID0314_001-1295,PID0314_001,0,HX224,Falcon-24,Vertex Solutions,2025-06-01,Settlements,No,QC3187
PID0314_001-1297,PID0314_001,0,HX226,Falcon-26,Vertex Solutions,2025-06-01,Generic,No,QC3187
PID0314_001-1300,PID0314_001,0,TC406,Orion-06,Nova Support,2025-06-01,Devices,No,QC7426
PID0314_001-1301,PID0314_001,80,TC413,Orion-13,Nova Support,2025-06-01,Non actionable,No,QC3187
PID0314_001-1302,PID0314_001,0,TC414,Orion-14,Nova Support,2025-06-01,Onboarding,No,QC7426
PID0314_001-1303,PID0314_001,90,TC420,Orion-20,Nova Support,2025-06-01,Post disbursal,No,QC7426
PID0314_001-1304,PID0314_001,100,TC414,Orion-14,Nova Support,2025-06-01,Settlements,No,QC3187
PID0314_001-1305,PID0314_001,90,TC422,Orion-22,Nova Support,2025-06-01,Generic,No,QC7426
PID0314_001-1307,PID0314_001,100,TC422,Orion-22,Nova Support,2025-06-01,Devices,No,QC7426
PID0314_001-1308,PID0314_001,90,TC417,Orion-17,Nova Support,2025-06-01,Devices,No,QC3187
PID0314_001-1310,PID0314_001,90,TC423,Orion-23,Nova Support,2025-06-01,Generic,No,QC3187
PID0314_001-1311,PID0314_001,90,TC425,Orion-25,Nova Support,2025-06-01,Generic,No,QC3187
PID0314_001-1312,PID0314_001,80,TC428,Orion-28,Nova Support,2025-06-01,Generic,No,QC7426
PID0314_001-1313,PID0314_001,100,TC427,Orion-27,Nova Support,2025-06-01,Generic,No,QC3187
